t_s,P_kW,power_normalized
1.380000000000000000e+02,7.406070951580976498e+02,4.017345575945647229e-01
1.390000000000000000e+02,7.380476483546415238e+02,3.944218524418328098e-01
1.400000000000000000e+02,7.425295668530533248e+02,4.072273338658666253e-01
1.410000000000000000e+02,7.620569873858552228e+02,4.630199639595864447e-01
1.420000000000000000e+02,9.469554493063728842e+02,9.913012837324939319e-01
1.430000000000000000e+02,9.479777682542994626e+02,9.942221950122841490e-01
1.440000000000000000e+02,9.451542571549994136e+02,9.861550204428555233e-01
1.450000000000000000e+02,9.448858843263450353e+02,9.853882409324143943e-01
1.460000000000000000e+02,9.435727332405449488e+02,9.816363806872712150e-01
1.470000000000000000e+02,8.960767071433045885e+02,8.459334489808703061e-01
1.480000000000000000e+02,7.059251966801190292e+02,3.026434190860542439e-01
1.490000000000000000e+02,7.480973142736306727e+02,4.231351836389449783e-01
1.500000000000000000e+02,7.459796369170132948e+02,4.170846769057524606e-01
1.510000000000000000e+02,7.377402587523578177e+02,3.935435964353079519e-01
1.520000000000000000e+02,8.546247826927212827e+02,7.274993791220607520e-01
1.530000000000000000e+02,9.421757629737405750e+02,9.776450370678301249e-01
1.540000000000000000e+02,9.452575580869747682e+02,9.864501659627852304e-01
1.550000000000000000e+02,9.434458953987244740e+02,9.812739868534985366e-01
1.560000000000000000e+02,9.438045329406883184e+02,9.822986655448237014e-01
1.570000000000000000e+02,9.433379885383038754e+02,9.809656815380111139e-01
1.580000000000000000e+02,7.714916793397202355e+02,4.899762266849149728e-01
1.590000000000000000e+02,7.422749364201811204e+02,4.064998183433746748e-01
1.600000000000000000e+02,7.428656953261676108e+02,4.081877009319074823e-01
1.610000000000000000e+02,7.479826115255689274e+02,4.228074615016255144e-01
1.620000000000000000e+02,7.563861650475739680e+02,4.468176144216399748e-01
1.630000000000000000e+02,9.476743391718779321e+02,9.933552547767940943e-01
1.640000000000000000e+02,9.462717937365911212e+02,9.893479821045459977e-01
1.650000000000000000e+02,9.456594248778415022e+02,9.875983567938326768e-01
1.660000000000000000e+02,9.439397234692341954e+02,9.826849241978118377e-01
1.670000000000000000e+02,9.458541545702048552e+02,9.881547273434425627e-01
1.680000000000000000e+02,9.069896881984416268e+02,8.771133948526904645e-01
1.690000000000000000e+02,7.055398467645647997e+02,3.015424193273278930e-01
1.700000000000000000e+02,7.507451667924500498e+02,4.307004765498572141e-01
1.710000000000000000e+02,7.414446969083912791e+02,4.041277054525463375e-01
1.720000000000000000e+02,7.405719178185571536e+02,4.016340509101634093e-01
1.730000000000000000e+02,8.540709753411108522e+02,7.259170724031740463e-01
1.740000000000000000e+02,9.432010221411728708e+02,9.805743489747797970e-01
1.750000000000000000e+02,9.442361485589249241e+02,9.835318530254999470e-01
1.760000000000000000e+02,9.447145500487938534e+02,9.848987144251251102e-01
1.770000000000000000e+02,9.448943971276728462e+02,9.854125632219223885e-01
1.780000000000000000e+02,9.454622603446498488e+02,9.870350295561423071e-01
1.790000000000000000e+02,7.681867229199757503e+02,4.805334940570736291e-01
1.800000000000000000e+02,7.391574774259554488e+02,3.975927926455870565e-01
1.810000000000000000e+02,7.507405752016009046e+02,4.306873577188598534e-01
1.820000000000000000e+02,7.491808778894164789e+02,4.262310796840471094e-01
1.830000000000000000e+02,7.584291482887157372e+02,4.526547093963306789e-01
1.840000000000000000e+02,9.500000000000000000e+02,1.000000000000000000e+00
1.850000000000000000e+02,9.461937939489395148e+02,9.891251255683985999e-01
1.860000000000000000e+02,9.458398674409576188e+02,9.881139069741646797e-01
1.870000000000000000e+02,9.428591439305971562e+02,9.795975540874204412e-01
1.880000000000000000e+02,9.443933461395392897e+02,9.839809889701121026e-01
1.890000000000000000e+02,8.782952410010018411e+02,7.951292600028623259e-01
1.900000000000000000e+02,6.410325352861374313e+02,1.172358151032498463e-01
1.910000000000000000e+02,7.432599430749127123e+02,4.093141230711791478e-01
1.920000000000000000e+02,7.397799260666178043e+02,3.993712173331936399e-01
1.930000000000000000e+02,7.387021009435670749e+02,3.962917169816204122e-01
1.940000000000000000e+02,8.273435062394969464e+02,6.495528749699913673e-01
1.950000000000000000e+02,9.444268663317448045e+02,9.840767609478423550e-01
1.960000000000000000e+02,9.443448652245017456e+02,9.838424720700047477e-01
1.970000000000000000e+02,9.460750001018151352e+02,9.887857145766146827e-01
1.980000000000000000e+02,9.452182351738624675e+02,9.863378147824644060e-01
1.990000000000000000e+02,9.448542613522364491e+02,9.852978895778184976e-01
2.000000000000000000e+02,8.005945654760234902e+02,5.731273299314955105e-01
2.010000000000000000e+02,7.443195240592121991e+02,4.123414973120347327e-01
2.020000000000000000e+02,7.493093773997799190e+02,4.265982211422284509e-01
2.030000000000000000e+02,7.502861418130445372e+02,4.293889766086986803e-01
2.040000000000000000e+02,7.438076912278312420e+02,4.108791177938034278e-01
2.050000000000000000e+02,9.358846552480915761e+02,9.596704435659758614e-01
2.060000000000000000e+02,9.432665660622019459e+02,9.807616173205772059e-01
2.070000000000000000e+02,9.435744957114649196e+02,9.816414163184711272e-01
2.080000000000000000e+02,9.428817776669569639e+02,9.796622219055912684e-01
2.090000000000000000e+02,9.455682169070107648e+02,9.873377625914592226e-01
2.100000000000000000e+02,9.409540329688286420e+02,9.741543799109391166e-01
2.110000000000000000e+02,7.011709595826026771e+02,2.890598845217218216e-01
2.120000000000000000e+02,7.397386476154260890e+02,3.992532789012175343e-01
2.130000000000000000e+02,7.421573366697090250e+02,4.061638190563115480e-01
2.140000000000000000e+02,7.427584829524630550e+02,4.078813798641801047e-01
2.150000000000000000e+02,8.379633014431331048e+02,6.798951469803803382e-01
2.160000000000000000e+02,9.408767225504479939e+02,9.739334930012798486e-01
2.170000000000000000e+02,9.435359022882823865e+02,9.815311493950926724e-01
2.180000000000000000e+02,9.431848938029295368e+02,9.805282680083702296e-01
2.190000000000000000e+02,9.451537589691645280e+02,9.861535970547555818e-01
2.200000000000000000e+02,9.438820846451496891e+02,9.825202418432850138e-01
2.210000000000000000e+02,8.007162173940115508e+02,5.734749068400328831e-01
2.220000000000000000e+02,7.491357731336672714e+02,4.261022089533349488e-01
2.230000000000000000e+02,7.505957799709931351e+02,4.302736570599805521e-01
2.240000000000000000e+02,7.491714363442456488e+02,4.262041038407017313e-01
2.250000000000000000e+02,7.424501192608382780e+02,4.070003407452522093e-01
2.260000000000000000e+02,9.435682003381747336e+02,9.816234295376421448e-01
2.270000000000000000e+02,9.457671661704590633e+02,9.879061890584545091e-01
2.280000000000000000e+02,9.437223890461998508e+02,9.820639687034282694e-01
2.290000000000000000e+02,9.458492293429003439e+02,9.881406552654296016e-01
2.300000000000000000e+02,9.441642581061580586e+02,9.833264517318801579e-01
2.310000000000000000e+02,9.332726776891686313e+02,9.522076505404819535e-01
2.320000000000000000e+02,6.992581661391054695e+02,2.835947603974443565e-01
2.330000000000000000e+02,7.413763149991906403e+02,4.039323285691161503e-01
2.340000000000000000e+02,7.400878787693096683e+02,4.002510821980276301e-01
2.350000000000000000e+02,7.473195752229636355e+02,4.209130720656103497e-01
2.360000000000000000e+02,8.468707495113015966e+02,7.053449986037187980e-01
2.370000000000000000e+02,9.430362867618509881e+02,9.801036764624312392e-01
2.380000000000000000e+02,9.454147956676522426e+02,9.868994161932920228e-01
2.390000000000000000e+02,9.437911661741374019e+02,9.822604747832497374e-01
2.400000000000000000e+02,9.443784409640815056e+02,9.839384027545186040e-01
2.410000000000000000e+02,9.448857157986331003e+02,9.853877594246660543e-01
