id,group,scenario,ctrl,trial,forecast_shift,forecast_load_factor,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign
j00768,montecarlo,perda_fonte,heuristico_foresight,5,1,0.9747501219136289,{},370.5532507924737,370.5532507924737,1,14.597843323684993,14.597843323684993,150,150,150,150,57.56503485596575,56.13372177187387,60,25.89804834197716,850,0,0,0.02589804834197716,500,150,59.694602046846924,nan,0,nan,nan,nan,nan,nan,4.88e-05,8.5e-06,1.15e-05,1.27e-05,4.88e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00768.mat,campanha_v1
j00769,montecarlo,perda_fonte,miope_qp,5,1,0.9747501219136289,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012169,0.0005641999999999999,0.00066035,0.0007972999999999999,0.0012169,0.0010822,0.0005019,0.00058835,0.0007146,0.0010822,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00769.mat,campanha_v1
j00770,montecarlo,perda_fonte,mpc_qp_v5,5,1,0.9747501219136289,{},350.221004586341,350.221004586341,1,14.58538651361209,14.583489356093988,150,150,150,150,57.27556688717486,55.8809089804569,60.00723528366615,26.978435152791416,1800.7358318710944,0,2,0.026978435152791417,500,150,59.52187693186984,0.11712773560977752,853,0,0,0.0017098963147645918,333283.200808402,4015243775612013.0,0.0207616,0.0218289,0.0329204,0.0399583,0.0909128,0.0146937,0.017497850000000002,0.02753235,0.03536645,0.0860757,0.0040485,0.00418925,0.0050349,0.0056186,0.0065518,0,05_resultados\revisao_operacional\campanha_v1\j00770.mat,campanha_v1
j00771,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,5,1,0.9747501219136289,{},350.00120490076745,350.00120490076745,1,14.583334183974902,14.583334183974902,150,150,150,150,50.913376792256486,50.913376792256486,60,43.16146023678075,2112.2142734410395,0,0.16666666666666669,0.043161460236780747,500,150,56.99146283619945,0.12168751331752503,58,0,0,0.006044064485593026,666566.4042708572,8858386386927326.0,0.0462508,0.0543189,0.0713167,0.11750284999999999,0.3160226,0.0323675,0.0420369,0.0589432,0.10437865,0.3034406,0.0110771,0.0119405,0.013310849999999999,0.0141902,0.015138,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00771.mat,evento_adiantado_corrigido_v1
j00772,montecarlo,perda_fonte,heuristico,6,-4,1.0697769638719716,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.09e-05,7.9e-06,9.9e-06,1.0549999999999999e-05,4.09e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00772.mat,campanha_v1
j00773,montecarlo,perda_fonte,heuristico_foresight,6,-4,1.0697769638719716,{},369.7986879124419,369.7986879124419,1,14.597310624492073,14.597310624492073,150,150,150,150,56.23192400256473,56.23192400256473,60,17.898360987806964,797.6672770960213,0,0,0.017898360987806963,500,150,59.84863049984539,nan,0,nan,nan,nan,nan,nan,4.24e-05,8.6e-06,9.6e-06,1.205e-05,4.24e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00773.mat,campanha_v1
j00774,montecarlo,perda_fonte,miope_qp,6,-4,1.0697769638719716,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012326,0.0005647,0.000666,0.0008259000000000001,0.0012326,0.0010904,0.0005023499999999999,0.00059125,0.0007433,0.0010904,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00774.mat,campanha_v1
j00775,montecarlo,perda_fonte,mpc_qp_v5,6,-4,1.0697769638719716,{},350.03913771314217,350.03913771314217,1,14.583360963417556,14.583360963417553,150,150,150,150,54.88294887895552,54.88294887895552,60,24.305992824961752,1434.2092178120593,0,2.166666666666667,0.024305992824961754,500,150,59.3596912627228,7.105427357601002e-15,0,0,0,0.006181894023939094,333283.2021354289,4843142611315303.0,0.0283201,0.026323100000000002,0.03313905,0.045161049999999994,0.0962009,0.021872,0.0216863,0.0284834,0.0405885,0.0907678,0.004551,0.0042734,0.0048873,0.0051281,0.0065522,0,05_resultados\revisao_operacional\campanha_v1\j00775.mat,campanha_v1
j00776,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,6,-4,1.0697769638719716,{},350.00004130570375,350.00004130570375,1,14.58333336252139,14.58333336252139,150,150,150,150,45.52362317049124,45.52362317049124,60,68.76278994016685,2770.030228109694,0,0.4166666666666667,0.06876278994016685,500,150,54.53331112796297,7.105427357601002e-15,0,0,0,0.011350112906484355,666566.4042708572,9686285222630616.0,0.0474623,0.07469965,0.0833077,0.11299535,0.1615601,0.0328689,0.06227265,0.07085475,0.0998838,0.1483979,0.0119451,0.01208565,0.01383365,0.014416100000000001,0.0161655,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00776.mat,evento_adiantado_corrigido_v1
j00777,montecarlo,perda_fonte,heuristico,7,2,0.8830119895588343,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.27e-05,7.8e-06,1e-05,1.165e-05,4.33e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00777.mat,campanha_v1
j00778,montecarlo,perda_fonte,heuristico_foresight,7,2,0.8830119895588343,{},378.6403238930874,378.6403238930874,1,14.603552559360063,14.603552559360063,150,150,150,150,57.56161623998138,56.132942044778396,60,25.887863156791976,850,0,0,0.025887863156791976,500,150,59.71601218826426,nan,0,nan,nan,nan,nan,nan,4.81e-05,8.9e-06,1.15e-05,2.065e-05,4.95e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00778.mat,campanha_v1
j00779,montecarlo,perda_fonte,miope_qp,7,2,0.8830119895588343,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012408,0.00056455,0.0006566499999999999,0.0008292499999999999,0.0012408,0.0010968,0.0005019499999999999,0.00058535,0.0007427499999999999,0.0010968,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00779.mat,campanha_v1
j00780,montecarlo,perda_fonte,mpc_qp_v5,7,2,0.8830119895588343,{},350.4938341079644,350.4938341079644,1,14.587481272097929,14.583681965691198,150,150,150,150,57.212214732306386,55.81972739577557,60.038483542070274,27.570517371747975,1880.8097249053212,0,1.5833333333333335,0.027570517371747975,500,150,59.48399759105981,0.11702330710021869,852,0,0,0.0036190898494510293,333283.200808402,4015243775612013.0,0.0190007,0.0209989,0.0302285,0.037717,0.0966564,0.0132561,0.01673885,0.02577795,0.0332898,0.0921722,0.0041356,0.00402905,0.00462925,0.0050729,0.0056544,0,05_resultados\revisao_operacional\campanha_v1\j00780.mat,campanha_v1
j00781,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,7,2,0.8830119895588343,{},350.0006394484992,350.0006394484992,1,14.583333784775384,14.583333784775382,150,150,150,150,55.6328196439427,55.445628748459356,60.01841034710109,22.80282439662372,1458.9435521328442,0,0.08333333333333334,0.02280282439662372,500,150,59.12162466753578,0.11709057019967162,1062,0,0,0.00042043895541610254,666566.4016168036,8030487551224027.0,0.0417498,0.055369299999999996,0.07016895000000001,0.11179544999999999,0.2008455,0.027641,0.04188905,0.05162675,0.09806985,0.188615,0.0117283,0.01317205,0.0139729,0.01457095,0.0260835,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00781.mat,evento_adiantado_corrigido_v1
j00782,montecarlo,perda_fonte,heuristico,8,-3,0.8986003326941182,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.32e-05,7.9e-06,1.005e-05,1.4299999999999999e-05,4.44e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00782.mat,campanha_v1
j00783,montecarlo,perda_fonte,heuristico_foresight,8,-3,0.8986003326941182,{},352.7815800174326,352.7815800174326,1,14.585297046987337,14.585297046987337,150,150,150,150,57.47146760450376,56.04015452041188,60,26.342492786421605,850,0,0,0.026342492786421604,500,150,59.603676116794965,nan,0,nan,nan,nan,nan,nan,4.47e-05,8.8e-06,1.11e-05,1.8e-05,4.47e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00783.mat,campanha_v1
j00784,montecarlo,perda_fonte,miope_qp,8,-3,0.8986003326941182,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0014022,0.0005906,0.0007163,0.0008457,0.0014022,0.0012647,0.0005246000000000001,0.00062745,0.00075605,0.0012647,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00784.mat,campanha_v1
j00785,montecarlo,perda_fonte,mpc_qp_v5,8,-3,0.8986003326941182,{},350.33123136630184,350.33123136630184,1,14.587084818648368,14.583567172945289,150,150,150,150,57.015464894939704,55.62041212959688,60.032586810088155,28.471722234602268,2158.78277506356,0,1.0833333333333335,0.02847172223460227,500,150,59.26134453409926,0.11704152557861391,853,0,1.0842021724855044e-19,28.368577318653024,333283.200808402,4015243775612013.0,0.0203197,0.0210134,0.03112005,0.03844575,0.5561661,0.0143313,0.0166977,0.026835699999999997,0.0338371,0.5513222,0.0041885,0.0040953,0.0046213,0.0048771,0.0052283,0,05_resultados\revisao_operacional\campanha_v1\j00785.mat,campanha_v1
j00786,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,8,-3,0.8986003326941182,{},350.0000490519349,350.0000490519349,1,14.583333367974243,14.583333367974241,150,150,150,150,54.81982302013216,54.81982302013216,60,24.60584065437327,1558.0759315125495,0,0.08333333333333334,0.02460584065437327,500,150,58.7415121060506,0.12388212414857236,58,0,0,0.000814426656120304,666566.4042708572,8858386386927326.0,0.0532428,0.0576136,0.06710265,0.1142283,0.1813074,0.0357875,0.0439065,0.0530338,0.1001118,0.1688753,0.0147419,0.01349775,0.0146417,0.01538745,0.0195405,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00786.mat,evento_adiantado_corrigido_v1
j00787,montecarlo,perda_fonte,heuristico,9,7,1.128704281842887,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,5.77e-05,7.9e-06,1.005e-05,1.35e-05,5.77e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00787.mat,campanha_v1
j00788,montecarlo,perda_fonte,heuristico_foresight,9,7,1.128704281842887,{},564.3914771401799,564.3914771401799,1,14.734687408471693,14.734687408471691,150,150,150,150,53.51440177073191,53.51440177073191,60,30.806591589017916,753.4717886178348,0,0,0.030806591589017916,500,150,58.64372030827043,nan,0,nan,nan,nan,nan,nan,5.18e-05,8.3e-06,1.1e-05,1.415e-05,5.18e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00788.mat,campanha_v1
j00789,montecarlo,perda_fonte,miope_qp,9,7,1.128704281842887,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012075,0.000571,0.00065515,0.0008121000000000001,0.0012132,0.0010703,0.000508,0.00057925,0.0007084999999999999,0.0011475,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00789.mat,campanha_v1
j00790,montecarlo,perda_fonte,mpc_qp_v5,9,7,1.128704281842887,{},358.03851000054897,358.03851000054897,1,14.589008284905843,14.589008284905843,150,150,150,150,52.30560046650046,52.30560046650046,60,36.54839778412279,1325.1380511928005,0,2.5,0.03654839778412279,500,150,58.23745047308446,7.105427357601002e-15,0,0,0,0.0006767314621924925,333283.2021354289,4843142611315303.0,0.0233083,0.028472650000000002,0.033463,0.04298695,0.0465738,0.0168727,0.0239015,0.0288862,0.03811905,0.0421476,0.0045562,0.0043362999999999995,0.0049641500000000005,0.00525925,0.0054874,0,05_resultados\revisao_operacional\campanha_v1\j00790.mat,campanha_v1
j00791,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,9,7,1.128704281842887,{},350.00016702947073,350.00016702947073,1,14.583333451270882,14.583333451270878,150,150,150,150,42.518329591573654,42.518329591573654,60,83.03793444002419,1842.0899269823879,0,0.4166666666666667,0.08303793444002419,500,150,53.21620420395669,7.105427357601002e-15,0,0,0,4.547473508864641e-12,666566.4042708572,9686285222630616.0,0.0595067,0.06700415,0.08400015,0.128847,0.1580176,0.0409997,0.053094749999999996,0.0698213,0.11495835,0.1441489,0.0152493,0.01354725,0.014799,0.0153529,0.0180455,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00791.mat,evento_adiantado_corrigido_v1
j00792,montecarlo,perda_fonte,heuristico,10,11,0.8225025124138116,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.43e-05,7.9e-06,1.09e-05,1.6049999999999997e-05,4.43e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00792.mat,campanha_v1
j00793,montecarlo,perda_fonte,heuristico_foresight,10,11,0.8225025124138116,{},451.4234686378691,451.4234686378691,1,14.654935318159309,14.654935318159309,150,150,150,150,57.49576097682343,56.090836781620446,60,25.962863156791975,850,0,0,0.025962863156791974,500,150,59.87361581799073,nan,0,nan,nan,nan,nan,nan,4.4e-05,8.9e-06,1.13e-05,1.415e-05,5.94e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00793.mat,campanha_v1
j00794,montecarlo,perda_fonte,miope_qp,10,11,0.8225025124138116,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013945,0.0005923,0.00073225,0.00093985,0.0018265,0.0012471,0.0005268,0.000645,0.0008401000000000001,0.0015987,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00794.mat,campanha_v1
j00795,montecarlo,perda_fonte,mpc_qp_v5,10,11,0.8225025124138116,{},372.7903078951791,372.7903078951791,1,14.604038874392423,14.599422620194392,150,150,150,150,57.09522534569132,55.726270632086504,60.06098354320997,28.115877153176918,2067.7237752642222,0,0.6666666666666667,0.028115877153176917,500,150,59.597738115290454,0.1169529539490739,852,0,0,0.00631746602050498,333283.200808402,4015243775612013.0,0.0213288,0.02087455,0.030600099999999998,0.03746955,0.0455664,0.0145479,0.01654715,0.02591275,0.032839,0.0409803,0.0044836,0.00417095,0.0048940500000000005,0.0051915,0.0063552,0,05_resultados\revisao_operacional\campanha_v1\j00795.mat,campanha_v1
j00796,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,10,11,0.8225025124138116,{},350.0852277196019,350.0852277196019,1,14.587851617176444,14.583393501630914,150,150,150,150,56.83851409720548,55.469640250179516,60.041724235032326,29.141599359935825,1535.8366559212384,0,0.08333333333333334,0.029141599359935825,500,150,59.34449598462802,0.11701592456667953,1112,0,0,0.0002612516962017253,666566.4016168036,8030487551224027.0,0.0440009,0.05004515,0.07215325,0.1097127,0.3391767,0.0282893,0.03642945,0.058045,0.0959646,0.3251886,0.0132544,0.013285249999999998,0.0144543,0.015013450000000001,0.0175863,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00796.mat,evento_adiantado_corrigido_v1
j00797,montecarlo,perda_fonte,heuristico,11,0,1.130265962664432,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.53e-05,7.8e-06,1.0350000000000001e-05,1.52e-05,4.53e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00797.mat,campanha_v1
j00798,montecarlo,perda_fonte,heuristico_foresight,11,0,1.130265962664432,{},479.6041213656606,479.6041213656606,1,14.67483002986756,14.674830029867557,150,150,150,150,53.54601066242971,53.54601066242971,60,30.656449353448867,752.300528001676,0,0,0.030656449353448866,500,150,58.60147210516441,nan,0,nan,nan,nan,nan,nan,4.37e-05,8.2e-06,1.12e-05,1.4e-05,4.37e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00798.mat,campanha_v1
j00799,montecarlo,perda_fonte,miope_qp,11,0,1.130265962664432,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012032,0.0005646,0.0006459,0.00076705,0.0012032,0.0010698,0.00050255,0.00057575,0.00068855,0.0010698,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00799.mat,campanha_v1
j00800,montecarlo,perda_fonte,mpc_qp_v5,11,0,1.130265962664432,{},350.2418395649106,350.2418395649106,1,14.583504064957127,14.583504064957125,150,150,150,150,52.21081788111091,52.21081788111091,60,36.99861506472258,1381.9171248330038,0,2.4166666666666665,0.03699861506472258,500,150,58.055950043102776,7.105427357601002e-15,0,0,0,0.0007702745994038196,333283.2021354289,4843142611315303.0,0.0226221,0.0286018,0.03525865,0.04380025,0.0922533,0.0164932,0.0240215,0.03025385,0.0389766,0.0876881,0.0042981,0.00429505,0.0050902,0.0055796000000000005,0.0065502,0,05_resultados\revisao_operacional\campanha_v1\j00800.mat,campanha_v1
j00801,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,11,0,1.130265962664432,{},350.0000052490941,350.0000052490941,1,14.583333337061712,14.58333333706171,150,150,150,150,42.41272821078717,42.41272821078717,60,83.5395409987618,1840.4214670837773,0,0.33333333333333337,0.08353954099876179,500,150,53.08942343021139,7.105427357601002e-15,0,0,0,4.888534022029489e-12,666566.4042708572,9686285222630616.0,0.0551067,0.06828390000000001,0.1024667,0.1425342,0.2084746,0.038891,0.0543793,0.08249989999999999,0.1150438,0.143009,0.0132352,0.013632950000000001,0.017768,0.03762145,0.0928258,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00801.mat,evento_adiantado_corrigido_v1
j00802,montecarlo,perda_fonte,heuristico,12,-11,0.8115551704065425,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,5.49e-05,7.9e-06,9e-06,1.615e-05,5.49e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00802.mat,campanha_v1
j00803,montecarlo,perda_fonte,heuristico_foresight,12,-11,0.8115551704065425,{},350.0509464151395,350.0509464151395,1,14.583369300003502,14.583369300003502,150,150,150,150,57.284333101579776,55.8530200174879,60,27.231381675310494,850,0,0,0.027231381675310494,500,150,59.416947455341266,nan,0,nan,nan,nan,nan,nan,7.48e-05,8.8e-06,1.11e-05,1.8e-05,7.48e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00803.mat,campanha_v1
j00804,montecarlo,perda_fonte,miope_qp,12,-11,0.8115551704065425,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012498,0.0005629,0.00064425,0.0007620999999999999,0.0012498,0.0011069,0.0005012,0.00057215,0.0006948,0.0011069,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00804.mat,campanha_v1
j00805,montecarlo,perda_fonte,mpc_qp_v5,12,-11,0.8115551704065425,{},350.0000816161562,350.0000816161562,1,14.588223911732078,14.583333390963684,150,150,150,150,56.77910651605426,55.38370332315398,60.05989427915486,29.871367420241434,1736.711845374893,0,0.4166666666666667,0.029871367420241435,500,150,59.02466305216466,0.11694440069111067,852,0,0,6.633982252424175e-07,333283.200808402,4015243775612013.0,0.0201892,0.020967899999999998,0.03086565,0.0356031,0.0442805,0.0140105,0.01662265,0.02599955,0.03088075,0.0392173,0.0045001,0.004156,0.00474005,0.00499375,0.0058458,0,05_resultados\revisao_operacional\campanha_v1\j00805.mat,campanha_v1
j00806,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,12,-11,0.8115551704065425,{},350.00000361802756,350.00000361802756,1,14.588199158368512,14.583333335920743,150,150,150,150,56.55042305036972,55.15507406503256,60.04233714507,30.781268737584362,1544.5906292716475,0,0.08333333333333334,0.030781268737584362,500,150,58.7960473215516,0.11700537031658342,852,0,0,0.003661786527516142,666566.4016168036,8030487551224027.0,0.0553409,0.04957955,0.07682240000000001,0.11521325,0.3455281,0.0320428,0.03617915,0.0614204,0.10100095,0.3316414,0.0197757,0.013225250000000001,0.0154391,0.0197698,0.0384145,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00806.mat,evento_adiantado_corrigido_v1
j00807,montecarlo,perda_fonte,heuristico,13,-5,1.034332475169704,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.01e-05,8e-06,1.01e-05,1.69e-05,8.93e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00807.mat,campanha_v1
j00808,montecarlo,perda_fonte,heuristico_foresight,13,-5,1.034332475169704,{},351.02328610238675,351.02328610238675,1,14.584055743214991,14.584055743214991,150,150,150,150,57.42468397877276,55.993370894680886,60,26.564715008643827,850.0000000000001,0,0,0.026564715008643828,500,150,59.55715381817394,nan,0,nan,nan,nan,nan,nan,4.82e-05,8.9e-06,1.13e-05,1.9149999999999998e-05,4.82e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00808.mat,campanha_v1
j00809,montecarlo,perda_fonte,miope_qp,13,-5,1.034332475169704,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012193,0.00056485,0.0006581499999999999,0.0008394,0.0012193,0.0010596,0.0005024,0.0005846,0.0007506500000000001,0.0010596,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00809.mat,campanha_v1
j00810,montecarlo,perda_fonte,mpc_qp_v5,13,-5,1.034332475169704,{},350.00675529464604,350.00675529464604,1,14.583338102389343,14.583338102389343,150,150,150,150,56.34957381398534,55.67242980799951,60,24.119874232980717,1705.3285461692337,0,2.083333333333333,0.024119874232980718,500,150,59.327965208519316,0.007089426718138725,912,0,0,0.0017432280668003841,333283.200808402,4015243775612013.0,0.0218739,0.0257747,0.0363401,0.04084695,0.0475455,0.0153354,0.02119035,0.0315448,0.0357364,0.0429176,0.0048683,0.0042774,0.0050700499999999996,0.00565925,0.0071573,0,05_resultados\revisao_operacional\campanha_v1\j00810.mat,campanha_v1
j00811,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,13,-5,1.034332475169704,{},350.00003240307956,350.00003240307956,1,14.58333335622882,14.58333335622882,150,150,150,150,47.66090282921051,47.66090282921051,60,58.61071156124912,2113.3789473395127,0,0.16666666666666669,0.05861071156124912,500,150,55.438345497487205,0.12371844912311758,57,0,0,0.0007940873973666385,666566.4042708572,8858386386927326.0,0.0524116,0.05662405,0.07508645,0.1184114,0.2060817,0.0357443,0.042762800000000004,0.06106465,0.10446885,0.1900078,0.0137918,0.01334715,0.0146107,0.015783449999999997,0.030117,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00811.mat,evento_adiantado_corrigido_v1
j00812,montecarlo,perda_fonte,heuristico,14,-4,0.8833227643994002,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.92e-05,7.8e-06,9.8e-06,1.345e-05,3.92e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00812.mat,campanha_v1
j00813,montecarlo,perda_fonte,heuristico_foresight,14,-4,0.8833227643994002,{},351.68711356301685,351.68711356301685,1,14.584524385871383,14.584524385871383,150,150,150,150,57.44807579163826,56.016762707546384,60,26.453603897532716,850,0,0,0.026453603897532717,500,150,59.58044696942756,nan,0,nan,nan,nan,nan,nan,7.25e-05,8.7e-06,1.2e-05,1.925e-05,7.25e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00813.mat,campanha_v1
