id,group,scenario,ctrl,forecast_shift,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign
j00348,timing,perda_fonte,mpc_qp_estocastico_3cen,9,{},350.0254867222348,350.0254867222348,1,14.583351326223195,14.583351326223195,150,150,150,150,49.57528389130262,49.57528389130262,60,49.51740151631219,2015.540443691339,0,0.16666666666666669,0.04951740151631219,500,150,56.51190887382233,0.12164418259774834,57,0,0,0.0032914508112185104,666566.4042708572,8858386386927326.0,0.0621829,0.058454450000000005,0.0877153,0.14111865,0.1847864,0.0443341,0.0443703,0.0735923,0.12526805,0.1709047,0.0138208,0.012428100000000001,0.01754195,0.019395799999999998,0.0323354,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00348.mat,evento_adiantado_corrigido_v1
j00349,timing,perda_fonte,heuristico,10,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.18e-05,8e-06,9.5e-06,1.61e-05,4.18e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00349.mat,campanha_v1
j00350,timing,perda_fonte,heuristico_foresight,10,{},443.33660581542915,443.33660581542915,1,14.64922623093444,14.64922623093444,150,150,150,150,57.50619713666749,56.09863405257561,60,25.939715008643827,850,0,0,0.025939715008643827,500,150,59.85922318918037,nan,0,nan,nan,nan,nan,nan,4.24e-05,9e-06,1.085e-05,1.6599999999999997e-05,4.24e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00350.mat,campanha_v1
j00351,timing,perda_fonte,miope_qp,10,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.001537,0.0005793,0.0007214999999999999,0.0008882499999999999,0.001537,0.0013299,0.0005157,0.00064735,0.0008043,0.0013299,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00351.mat,campanha_v1
j00352,timing,perda_fonte,mpc_qp_v5,10,{},355.57470106781705,355.57470106781705,1,14.587268908293021,14.587268908293018,150,150,150,150,57.226160619443775,55.85615364626811,60,26.89383319693979,1653.7399036773743,0,1.9166666666666665,0.02689383319693979,500,150,59.70683257567193,0.014571136136083851,733,0,0,1.5287919268303085e-06,333283.200808402,4015243775612013.0,0.0210884,0.0251315,0.03048305,0.039087449999999996,0.0489282,0.0151703,0.020959600000000002,0.02586645,0.0345606,0.044353,0.0039301,0.003948200000000001,0.004706,0.00504745,0.0053417,0,05_resultados\revisao_operacional\campanha_v1\j00352.mat,campanha_v1
j00353,timing,perda_fonte,mpc_qp_estocastico_3cen,10,{},350.0011791212286,350.0011791212286,1,14.583334165771834,14.583334165771833,150,150,150,150,49.42130639387311,49.42130639387311,60,50.24879462910231,831.9832671056644,0,0,0.05024879462910231,500,150,56.37549583837132,7.105427357601002e-15,0,0,0,0.003509596385583791,666566.4042708572,8858386386927326.0,0.047085,0.055443,0.08541874999999999,0.1169095,0.1521876,0.0332093,0.04263545,0.0701773,0.10356080000000001,0.1391025,0.0113269,0.0125024,0.015091799999999999,0.0183432,0.0478651,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00353.mat,evento_adiantado_corrigido_v1
j00354,timing,perda_fonte,heuristico,11,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.9e-05,7.9e-06,9.1e-06,1.145e-05,3.9e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00354.mat,campanha_v1
j00355,timing,perda_fonte,heuristico_foresight,11,{},451.4234686378691,451.4234686378691,1,14.654935318159309,14.654935318159309,150,150,150,150,57.49576097682343,56.090836781620446,60,25.962863156791975,850,0,0,0.025962863156791974,500,150,59.87361581799073,nan,0,nan,nan,nan,nan,nan,4.31e-05,8.8e-06,9.9e-06,1.31e-05,4.31e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00355.mat,campanha_v1
j00356,timing,perda_fonte,miope_qp,11,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012101,0.0005740999999999999,0.00069665,0.00083545,0.0012101,0.0010728,0.0005113,0.00062175,0.0007548,0.0010728,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00356.mat,campanha_v1
j00357,timing,perda_fonte,mpc_qp_v5,11,{},410.5658029808245,410.5658029808245,1,14.626091008321168,14.626091008321167,150,150,150,150,57.14273963779008,55.77537016043873,60,27.263673197660083,1802.3900642690166,0,1.9166666666666665,0.02726367319766008,500,150,59.641267814480685,0.01457114268654891,733,0,0,3.775826098717516e-05,333283.200808402,4015243775612013.0,0.0213444,0.0251603,0.03128865,0.0399076,0.0442801,0.0153973,0.020983,0.026614850000000002,0.0352064,0.0395245,0.0042305,0.00404965,0.00486815,0.00524025,0.0060875,0,05_resultados\revisao_operacional\campanha_v1\j00357.mat,campanha_v1
j00358,timing,perda_fonte,mpc_qp_estocastico_3cen,11,{},350.0989546835985,350.0989546835985,1,14.583403192442834,14.583403192442834,150,150,150,150,49.51043753213163,49.51043753213163,60,49.82542172237431,1874.529184854629,0,0.16666666666666669,0.04982542172237431,500,150,56.482173326190676,0.12551897993451888,56,0,0,0.0036775169862153234,666566.4042708572,8858386386927326.0,0.0463201,0.05271845,0.08164745,0.11682015,0.1558474,0.0330397,0.0410465,0.0702295,0.10383790000000001,0.1430149,0.0105037,0.0114345,0.0137117,0.015391499999999999,0.0176455,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00358.mat,evento_adiantado_corrigido_v1
j00359,timing,perda_fonte,heuristico,12,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.11e-05,8e-06,9.1e-06,9.8e-06,4.11e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00359.mat,campanha_v1
j00360,timing,perda_fonte,heuristico_foresight,12,{},459.5101935159617,459.5101935159617,1,14.66064430799952,14.66064430799952,150,150,150,150,57.4845450898839,56.0822597835698,60,25.989715008643827,850,0,0,0.02598971500864383,500,150,59.887228740207604,nan,0,nan,nan,nan,nan,nan,4.46e-05,9.1e-06,1.16e-05,2.3849999999999997e-05,4.98e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00360.mat,campanha_v1
j00361,timing,perda_fonte,miope_qp,12,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012394,0.00066215,0.00113095,0.0016114,0.0033306,0.0011002,0.00058575,0.00098285,0.0013847999999999998,0.0029372,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00361.mat,campanha_v1
j00362,timing,perda_fonte,mpc_qp_v5,12,{},418.59851538981445,418.59851538981445,1,14.631761866947471,14.631761866947466,150,150,150,150,57.26180287908862,55.89707180468257,60,26.671704056210114,1733.274554071965,0,2.4166666666666665,0.026671704056210114,500,150,59.785167428516594,0.014571132818161914,733,0,0,0.00026103224013240833,333283.200808402,4015243775612013.0,0.0226683,0.02608345,0.032647850000000006,0.0431661,0.1010801,0.0160518,0.02174045,0.02767605,0.03798435,0.0958299,0.0043165,0.0043675,0.00526545,0.0059165,0.0109739,0,05_resultados\revisao_operacional\campanha_v1\j00362.mat,campanha_v1
j00363,timing,perda_fonte,mpc_qp_estocastico_3cen,12,{},350.0032051252796,350.0032051252796,1,14.58333559607128,14.58333559607128,150,150,150,150,49.42130631135664,49.42130631135664,60,50.24879502105551,831.9832676571123,0,0,0.05024879502105551,500,150,56.410617194099295,7.105427357601002e-15,0,0,0,0.0036774765838458734,666566.4042708572,8858386386927326.0,1.2380995,0.054062,0.1015201,0.16205560000000002,1.2380995,0.2709983,0.0407131,0.07392935,0.13372875,0.2709983,0.1450082,0.0128996,0.025931000000000003,0.0418105,0.1450082,1,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00363.mat,evento_adiantado_corrigido_v1
j00364,timing,perda_fonte,heuristico,13,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.32e-05,8.3e-06,1.1e-05,1.68e-05,4.32e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00364.mat,campanha_v1
j00365,timing,perda_fonte,heuristico_foresight,13,{},467.59669096227464,467.59669096227464,1,14.666353137279593,14.666353137279593,150,150,150,150,57.472549475848794,56.072903058423584,60,26.020270564199382,850,0,0,0.026020270564199383,500,150,59.900061969131094,nan,0,nan,nan,nan,nan,nan,4.34e-05,9.1e-06,1.1949999999999999e-05,1.985e-05,8.54e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00365.mat,campanha_v1
j00366,timing,perda_fonte,miope_qp,13,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012303,0.000614,0.00075875,0.00100175,0.0012303,0.0010944,0.0005468000000000001,0.0006738,0.0009015,0.0010995,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00366.mat,campanha_v1
j00367,timing,perda_fonte,mpc_qp_v5,13,{},439.68930654112705,439.68930654112705,1,14.646651344977222,14.646651344977219,150,150,150,150,57.12776523480905,55.76567143116946,60,27.281975457942423,1609.647696046429,0,1.8333333333333333,0.027281975457942424,500,150,59.6740242172695,0.014571143472991821,733,0,0,0.0033727811951962394,333283.200808402,4015243775612013.0,0.0227,0.02601165,0.0344421,0.04287515,0.0981727,0.0160639,0.021694150000000002,0.028814,0.0376347,0.0928345,0.0043392,0.00425965,0.0054915499999999996,0.00692785,0.0231769,0,05_resultados\revisao_operacional\campanha_v1\j00367.mat,campanha_v1
j00368,timing,perda_fonte,mpc_qp_estocastico_3cen,13,{},350.08183652229,350.08183652229,1,14.583391107524946,14.583391107524946,150,150,150,150,49.552121988682806,49.552121988682806,60,49.62742055375634,1921.634668544661,0,0.16666666666666669,0.04962742055375634,500,150,56.55898207180063,0.12939660232298422,116,0,0,0.003677530059633227,666566.4042708572,8858386386927326.0,0.0581132,0.05046145,0.07618285,0.10584785,0.1423359,0.0313357,0.0390239,0.06469215,0.0945034,0.1306269,0.01166,0.0110765,0.01308495,0.014211399999999999,0.020348,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00368.mat,evento_adiantado_corrigido_v1
j00369,timing,perda_fonte,heuristico,14,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.95e-05,8.1e-06,9.55e-06,1.5149999999999999e-05,3.95e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00369.mat,campanha_v1
j00370,timing,perda_fonte,heuristico_foresight,14,{},475.6828134369748,475.6828134369748,1,14.672061701840738,14.672061701840738,150,150,150,150,57.459774134718174,56.06276660618185,60,26.05452982345864,850,0,0,0.02605452982345864,500,150,59.91211552668937,nan,0,nan,nan,nan,nan,nan,4.52e-05,9.1e-06,1.03e-05,2.0750000000000003e-05,4.52e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00370.mat,campanha_v1
j00371,timing,perda_fonte,miope_qp,14,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012423,0.0006085,0.00081065,0.0011944,0.0014409,0.0010981,0.00054105,0.0007172999999999999,0.001036,0.0012367,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00371.mat,campanha_v1
j00372,timing,perda_fonte,mpc_qp_v5,14,{},448.10030833219264,448.10030833219264,1,14.652589264777449,14.652589264777447,150,150,150,150,57.239372702835695,55.87991726704038,60,26.725421591006327,1636.1093044718182,0,2.25,0.026725421591006326,500,150,59.8104117981857,0.014571134209170111,733,0,0,0.0021670835100167096,333283.200808402,4015243775612013.0,0.0209329,0.025539100000000002,0.03328125,0.04386495,0.0608494,0.0151497,0.0212858,0.02839705,0.03833655,0.0552345,0.0041695,0.0041474,0.0052311,0.0062821,0.0096207,0,05_resultados\revisao_operacional\campanha_v1\j00372.mat,campanha_v1
j00373,timing,perda_fonte,mpc_qp_estocastico_3cen,14,{},350.0087126749455,350.0087126749455,1,14.583339484239488,14.583339484239485,150,150,150,150,49.421306611939976,49.421306611939976,60,50.24879359328457,831.9832682072347,0,0,0.05024879359328457,500,150,56.44573841548286,7.105427357601002e-15,0,0,0,0.0036774717241314647,666566.4042708572,8858386386927326.0,0.0517227,0.0510063,0.07528715,0.10648635000000001,0.1401271,0.0311,0.03936195,0.0640968,0.09496935,0.1275458,0.0113963,0.01121985,0.012887450000000002,0.01412685,0.0163446,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00373.mat,evento_adiantado_corrigido_v1
j00374,timing,perda_fonte,heuristico,15,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.07e-05,8.1e-06,9.3e-06,1.38e-05,4.07e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00374.mat,campanha_v1
j00375,timing,perda_fonte,heuristico_foresight,15,{},483.76831768800116,483.76831768800116,1,14.677769829954157,14.677769829954157,150,150,150,150,57.44621906649204,56.05185042684461,60,26.092492786421605,850,0,0,0.026092492786421607,500,150,59.92338944903586,nan,0,nan,nan,nan,nan,nan,4.3e-05,9e-06,9.9e-06,1.04e-05,4.3e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00375.mat,campanha_v1
j00376,timing,perda_fonte,miope_qp,15,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012488,0.00060485,0.0007517,0.0009588000000000001,0.0012488,0.0011071,0.00053785,0.0006651000000000001,0.0008527000000000001,0.0011071,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00376.mat,campanha_v1
j00377,timing,perda_fonte,mpc_qp_v5,15,{},437.4737187059394,437.4737187059394,1,14.645087205152024,14.645087205152024,150,150,150,150,57.22289821969278,55.866080580036154,60,26.77726271670481,1601.1673601272034,0,2.083333333333333,0.02677726271670481,500,150,59.82154630253079,0.014571135331145513,733,0,0,0.0023111790309826574,333283.200808402,4015243775612013.0,0.0212447,0.0264724,0.037588449999999995,0.043708949999999996,0.0639914,0.015444,0.02194885,0.03130025,0.0365895,0.0488104,0.0040621,0.0042951,0.00617125,0.0095313,0.0278931,0,05_resultados\revisao_operacional\campanha_v1\j00377.mat,campanha_v1
j00378,timing,perda_fonte,mpc_qp_estocastico_3cen,15,{},350.0143645758827,350.0143645758827,1,14.583343474315322,14.583343474315322,150,150,150,150,49.42130650956915,49.42130650956915,60,50.24879407954599,831.9832684833013,0,0,0.05024879407954599,500,150,56.463298342777655,7.105427357601002e-15,0,0,0,0.003677469255876531,666566.4042708572,8858386386927326.0,0.0453666,0.0511871,0.0754062,0.10531285,0.143834,0.0315982,0.039490700000000004,0.0636996,0.09437514999999999,0.1326049,0.0103691,0.0112494,0.012326549999999999,0.014025,0.0164099,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00378.mat,evento_adiantado_corrigido_v1
j00379,timing,perda_fonte,heuristico,16,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.92e-05,8.8e-06,1.65e-05,2.59e-05,4.92e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00379.mat,campanha_v1
j00380,timing,perda_fonte,heuristico_foresight,16,{},491.8528026605064,491.8528026605064,1,14.68347723848693,14.68347723848693,150,150,150,150,57.43188427117043,56.04015452041189,60,26.13415945308827,850,0,0,0.02613415945308827,500,150,59.9338837957775,nan,0,nan,nan,nan,nan,nan,4.75e-05,9.2e-06,1.03e-05,1.56e-05,4.75e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00380.mat,campanha_v1
j00381,timing,perda_fonte,miope_qp,16,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013023,0.00059955,0.0006797,0.00085805,0.0013023,0.0011535,0.00053385,0.0006087499999999999,0.00076825,0.0011535,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00381.mat,campanha_v1
j00382,timing,perda_fonte,mpc_qp_v5,16,{},484.9830655412133,484.9830655412133,1,14.67862740622094,14.67862740622094,150,150,150,150,57.090386174122735,55.73620581557084,60,27.380287421047854,1700.890933517403,0,1.5833333333333335,0.027380287421047853,500,150,59.70800223259779,0.014571145862262824,733,0,0,0.0012285100660278658,333283.200808402,4015243775612013.0,0.022249,0.026500549999999998,0.034238,0.041841,0.055462,0.0157353,0.021770949999999997,0.02868965,0.036541649999999995,0.0489881,0.0046003,0.0043856,0.005325,0.0061429499999999995,0.014426,0,05_resultados\revisao_operacional\campanha_v1\j00382.mat,campanha_v1
j00383,timing,perda_fonte,mpc_qp_estocastico_3cen,16,{},350.3412526482832,350.3412526482832,1,14.58357424767762,14.583574247677618,150,150,150,150,49.546119105022115,49.546119105022115,60,49.65593425114476,1847.324060942714,0,0.16666666666666669,0.04965593425114476,500,150,56.60562324054058,0.1283920464408368,116,0,0,0.0036775200847500855,666566.4042708572,8858386386927326.0,0.047732,0.05069,0.07706565,0.1072841,0.1426831,0.0319963,0.039261050000000006,0.0654139,0.0952316,0.1310915,0.0110297,0.01107585,0.0119997,0.01274395,0.0293469,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00383.mat,evento_adiantado_corrigido_v1
j00384,timing,perda_fonte,heuristico,17,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,5.2e-05,8.3e-06,9.5e-06,1.9e-05,5.2e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00384.mat,campanha_v1
j00385,timing,perda_fonte,heuristico_foresight,17,{},499.93560712683313,499.93560712683313,1,14.68918346063178,14.68918346063178,150,150,150,150,57.41676974875326,56.027678886883606,60,26.17952982345864,850,0,0,0.02617952982345864,500,150,59.9435986651895,nan,0,nan,nan,nan,nan,nan,4.59e-05,8.9e-06,1.01e-05,1.235e-05,4.59e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00385.mat,campanha_v1
j00386,timing,perda_fonte,miope_qp,17,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012345,0.0005999499999999999,0.00071955,0.00091445,0.0012345,0.001092,0.00053405,0.00063605,0.0008200499999999999,0.001092,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00386.mat,campanha_v1
j00387,timing,perda_fonte,mpc_qp_v5,17,{},499.72092009424307,499.72092009424307,1,14.689031897925387,14.689031897925386,150,150,150,150,57.081528418006926,55.729985890805295,60,27.395948740788363,1540.094823941521,0,1.6666666666666667,0.027395948740788365,500,150,59.722983700272195,0.014571146366613164,733,0,0,2.6716406864579767e-12,333283.200808402,4015243775612013.0,0.0231976,0.025902599999999998,0.03530805,0.0430635,0.0602317,0.0160285,0.021475750000000002,0.029512299999999998,0.03746095,0.0472244,0.0048605,0.0044802,0.00536505,0.0064319,0.0125823,0,05_resultados\revisao_operacional\campanha_v1\j00387.mat,campanha_v1
j00388,timing,perda_fonte,mpc_qp_estocastico_3cen,17,{},351.90889415389404,351.90889415389404,1,14.584680956458465,14.584680956458465,150,150,150,150,49.587626830867194,49.587626830867194,60,49.45877255338023,2430.453174356465,0,0.25,0.04945877255338023,500,150,56.66445885021865,0.12939660271642595,116,0,0,0.003677535327994974,666566.4042708572,8858386386927326.0,0.0458678,0.05121405,0.0788645,0.1060564,0.1872977,0.0313194,0.03962415,0.0670514,0.09411625,0.1756163,0.0116992,0.011195650000000001,0.0126886,0.01428095,0.0176564,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00388.mat,evento_adiantado_corrigido_v1
j00389,timing,perda_fonte,heuristico,18,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.17e-05,8.5e-06,1.5700000000000002e-05,2.2499999999999998e-05,5.53e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00389.mat,campanha_v1
j00390,timing,perda_fonte,heuristico_foresight,18,{},508.0156409068777,508.0156409068777,1,14.694887726753636,14.694887726753636,150,150,150,150,57.40087549924059,56.014423526259826,60,26.228603897532714,850,0,0,0.026228603897532714,500,150,59.9525342193003,nan,0,nan,nan,nan,nan,nan,5.93e-05,9.9e-06,1.94e-05,2.4999999999999998e-05,6.64e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00390.mat,campanha_v1
j00391,timing,perda_fonte,miope_qp,18,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.001368,0.0007229,0.0018040999999999999,0.00239845,0.0046273,0.0012051,0.0006330999999999999,0.0015827,0.0021118,0.00438,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00391.mat,campanha_v1
j00392,timing,perda_fonte,mpc_qp_v5,18,{},503.46478244562246,503.46478244562246,1,14.691674954595369,14.691674954595367,150,150,150,150,57.19299369885834,55.84408953548512,60,26.84007030314643,1540.8459305623096,0,2.083333333333333,0.02684007030314643,500,150,59.859922745367626,0.014571137114323562,733,0,0,2.7284841053187847e-12,333283.200808402,4015243775612013.0,0.0350011,0.028536899999999997,0.04366375,0.052401050000000005,0.2041399,0.0261345,0.0229536,0.035754549999999996,0.042768299999999995,0.0576911,0.0059646,0.00507925,0.0087666,0.015863500000000003,0.1692692,0,05_resultados\revisao_operacional\campanha_v1\j00392.mat,campanha_v1
j00393,timing,perda_fonte,mpc_qp_estocastico_3cen,18,{},350.0643766841122,350.0643766841122,1,14.583378781392664,14.583378781392662,150,150,150,150,49.42130662831318,49.42130662831318,60,50.248793515511785,831.9832693133685,0,0,0.050248793515511786,500,150,56.51597363750023,7.105427357601002e-15,0,0,0,0.0036774618047275,666566.4042708572,8858386386927326.0,0.0463161,0.051000000000000004,0.07609795,0.10707944999999999,0.1399961,0.0325707,0.0394456,0.06441865,0.09538425,0.1286285,0.011141,0.0111872,0.012226299999999999,0.0131301,0.0150587,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00393.mat,evento_adiantado_corrigido_v1
j00394,timing,perda_fonte,heuristico,19,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.18e-05,7.9e-06,1.02e-05,1.29e-05,4.18e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00394.mat,campanha_v1
j00395,timing,perda_fonte,heuristico_foresight,19,{},516.0911065975146,516.0911065975146,1,14.700588767938768,14.700588767938768,150,150,150,150,57.38420152263242,56.00038843854054,60,26.281381675310495,850,0,0,0.026281381675310495,500,150,59.96069072524963,nan,0,nan,nan,nan,nan,nan,4.4e-05,8.9e-06,1.12e-05,1.6349999999999998e-05,6.56e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00395.mat,campanha_v1
j00396,timing,perda_fonte,miope_qp,19,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.001191,0.0005819,0.00070835,0.0009333,0.0012173,0.0010484,0.0005176,0.00062935,0.0008328000000000001,0.0011237,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00396.mat,campanha_v1
