cenario,k,SOC,PBESS,uref,Pload,Pmax,grid,u_heur,u_fs,SOC_next,Pnao
carga_faixas,48,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,49,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,50,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,51,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,52,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,53,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,54,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,55,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,56,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,57,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,58,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,59,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,60,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,61,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,62,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,63,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,64,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
